index,Channel,Date,주차,Campaign,Ad Group,Ad Name,Impressions,Clicks,spends,Conversion Sales,Conversions,signup,Conversion Sales_MMP,Conversions_MMP,signup_MMP,install_MMP,CTR (%),CPC,CVR (%),CPA,ROAS
fastcampust_mo_conversion_purchaselookalike_rivalimg2_promotion,meta,2023-03-12,11,fastcampust_mo_conversion_purchase,lookalike_rival,img2_promotion,16627,890,312030.0,5320136.0,19,6,0.0,0,0,0,5.352739520057737,350.59550561797755,2.134831460674157,16422.63157894737,17.05007851809121
fastcampust_mo_trafficua_rivalimg5_promotion,meta,2023-03-12,11,fastcampust_mo_traffic,ua_rival,img5_promotion,13280,309,380560.0,5354377.0,26,4,5354377.0,26,4,12,2.3268072289156625,1231.5857605177994,8.414239482200648,14636.923076923076,14.069731448391844
fastcampust_mo_conversion_signupua_interestimg5_logo,meta,2023-03-12,11,fastcampust_mo_conversion_signup,ua_interest,img5_logo,9210,551,284922.0,5541511.0,32,2,5541511.0,32,2,5,5.982627578718784,517.0998185117967,5.807622504537205,8903.8125,19.44922119036087
fastcampust_mo_conversion_installretargeting_rivalimg4_promotion,meta,2023-03-12,11,fastcampust_mo_conversion_install,retargeting_rival,img4_promotion,13509,135,312424.1666666667,1588628.16,45,2,0.0,0,0,0,0.9993337774816788,2314.2530864197533,33.33333333333333,6942.75925925926,5.084844034152287
fastcampust_mo_conversion_installlookalike_rivalimg4_promotion,meta,2023-03-12,11,fastcampust_mo_conversion_install,lookalike_rival,img4_promotion,15399,799,171133.33333333334,2769478.5599999996,27,7,2769478.5599999996,27,7,15,5.188648613546334,214.1843971631206,3.379224030037547,6338.271604938272,16.183162602259443
fastcampust_mo_conversion_signupua_rivalimg3_logo,meta,2023-03-12,11,fastcampust_mo_conversion_signup,ua_rival,img3_logo,11754,633,274014.1666666667,1321446.24,45,4,1321446.24,45,4,6,5.3854007146503315,432.8817798841496,7.109004739336493,6089.203703703704,4.822547155408631
fastcampust_mo_conversion_installua_interestimg2_logo,meta,2023-03-12,11,fastcampust_mo_conversion_install,ua_interest,img2_logo,8593,181,211753.33333333334,5348485.44,11,9,5348485.44,11,9,10,2.106365646456418,1169.9079189686925,6.077348066298343,19250.303030303032,25.25809325315619
fastcampust_mo_conversion_installlookalike_interestimg2_tips,meta,2023-03-12,11,fastcampust_mo_conversion_install,lookalike_interest,img2_tips,12088,469,113405.83333333334,4484592.0,8,8,6649466.0,27,17,13,3.8798808735936468,241.8034825870647,1.7057569296375266,14175.729166666668,39.5446324777532
fastcampust_mo_conversion_purchaseretargeting_interestimg3_promotion,meta,2023-03-12,11,fastcampust_mo_conversion_purchase,retargeting_interest,img3_promotion,14140,585,129749.16666666667,948057.1199999999,9,4,948057.1199999999,9,4,9,4.137199434229137,221.79344729344731,1.5384615384615385,14416.574074074075,7.306845541718315
fastcampust_mo_conversion_purchaselookalike_rivalimg3_logo,meta,2023-03-12,11,fastcampust_mo_conversion_purchase,lookalike_rival,img3_logo,14374,410,132845.0,3823646.4,4,4,3823646.4,4,4,14,2.852372338945318,324.0121951219512,0.975609756097561,33211.25,28.782764876359668
fastcampust_mo_conversion_purchaseua_rivalimg3_logo,meta,2023-03-12,11,fastcampust_mo_conversion_purchase,ua_rival,img3_logo,3150,301,103325.83333333334,2639672.6399999997,4,9,0.0,0,0,0,9.555555555555555,343.27519379844966,1.3289036544850499,25831.458333333336,25.547073319837725
fastcampust_mo_conversion_signupua_interestimg1_tips,meta,2023-03-13,11,fastcampust_mo_conversion_signup,ua_interest,img1_tips,16304,143,395080.0,1610763.0,7,5,1610763.0,7,5,5,0.8770853778213935,2762.7972027972028,4.895104895104895,56440.0,4.077055279943303
fastcampust_mo_conversion_installua_interestimg1_promotion,meta,2023-03-13,11,fastcampust_mo_conversion_install,ua_interest,img1_promotion,14430,647,307803.0,5385077.0,9,8,0.0,0,0,0,4.483714483714484,475.7387944358578,1.3910355486862442,34200.333333333336,17.49520634951576
fastcampust_mo_trafficua_interestimg2_promotion,meta,2023-03-13,11,fastcampust_mo_traffic,ua_interest,img2_promotion,9638,666,201467.0,4718564.0,8,6,4718564.0,8,6,8,6.910147333471675,302.503003003003,1.2012012012012012,25183.375,23.421026768651938
fastcampust_mo_trafficretargeting_interestimg4_promotion,meta,2023-03-13,11,fastcampust_mo_traffic,retargeting_interest,img4_promotion,15346,591,408052.0,3932195.0,19,6,3932195.0,19,6,9,3.8511664277336113,690.4433164128595,3.2148900169204735,21476.42105263158,9.636504661170635
fastcampust_mo_conversion_installua_rivalimg4_promotion,meta,2023-03-13,11,fastcampust_mo_conversion_install,ua_rival,img4_promotion,17342,624,362885.0,1324451.0,20,2,1324451.0,20,2,14,3.598200899550225,581.5464743589744,3.205128205128205,18144.25,3.6497816112542543
fastcampust_mo_conversion_purchaselookalike_rivalimg2_promotion,meta,2023-03-13,11,fastcampust_mo_conversion_purchase,lookalike_rival,img2_promotion,12872,139,274669.0,5395435.0,19,7,5395435.0,19,7,10,1.0798632691112493,1976.0359712230215,13.66906474820144,14456.263157894737,19.643407155521736
fastcampust_mo_conversion_purchaseua_rivalimg4_promotion,meta,2023-03-13,11,fastcampust_mo_conversion_purchase,ua_rival,img4_promotion,6648,441,357083.0,3810008.0,28,3,0.0,0,0,0,6.633574007220217,809.7120181405895,6.349206349206349,12752.964285714286,10.669810660266661
fastcampust_mo_trafficlookalike_rivalimg2_tips,meta,2023-03-13,11,fastcampust_mo_traffic,lookalike_rival,img2_tips,10932,677,312539.0,4210531.0,25,5,4210531.0,25,5,9,6.19282839370655,461.65288035450516,3.6927621861152145,12501.56,13.472017892167058
fastcampust_mo_conversion_signupretargeting_rivalimg1_promotion,meta,2023-03-13,11,fastcampust_mo_conversion_signup,retargeting_rival,img1_promotion,4757,948,414300.0,2157043.0,38,4,2157043.0,38,4,15,19.92852638217364,437.0253164556962,4.008438818565401,10902.631578947368,5.206475983586773
fastcampust_mo_conversion_purchaseua_rivalimg1_tips,meta,2023-03-13,11,fastcampust_mo_conversion_purchase,ua_rival,img1_tips,10230,859,131131.0,1685813.0,14,6,1685813.0,14,6,14,8.396871945259042,152.65541327124564,1.629802095459837,9366.5,12.855945581136421
fastcampust_mo_conversion_signuplookalike_interestimg5_logo,meta,2023-03-13,11,fastcampust_mo_conversion_signup,lookalike_interest,img5_logo,18379,813,265156.0,1342987.0,31,10,0.0,0,0,0,4.423526851297677,326.14514145141453,3.8130381303813037,8553.41935483871,5.064893873795049
fastcampust_mo_conversion_signupua_interestimg1_promotion,meta,2023-03-13,11,fastcampust_mo_conversion_signup,ua_interest,img1_promotion,12748,131,332273.0,4528785.0,45,3,4528785.0,45,3,7,1.0276121744587385,2536.4351145038167,34.35114503816794,7383.844444444445,13.629711111044232
fastcampust_mo_conversion_signuplookalike_rivalimg3_tips,meta,2023-03-13,11,fastcampust_mo_conversion_signup,lookalike_rival,img3_tips,15215,201,257401.6666666667,5759982.72,48,9,5759982.72,48,9,5,1.32106473874466,1280.6053067993369,23.88059701492537,5362.534722222223,22.377410350878325
fastcampust_mo_conversion_purchaseua_interestimg5_tips,meta,2023-03-13,11,fastcampust_mo_conversion_purchase,ua_interest,img5_tips,18475,260,144441.6666666667,2993590.0799999996,9,9,2993590.0799999996,9,9,12,1.4073071718538566,555.5448717948718,3.4615384615384617,16049.074074074077,20.725252962556965
fastcampust_mo_trafficlookalike_interestimg3_tips,meta,2023-03-13,11,fastcampust_mo_traffic,lookalike_interest,img3_tips,10638,964,102278.33333333334,852527.5199999999,6,2,852527.5199999999,6,2,14,9.061853731904494,106.0978561549101,0.6224066390041494,17046.38888888889,8.335367738361006
fastcampust_mo_trafficretargeting_rivalimg2_tips,meta,2023-03-13,11,fastcampust_mo_traffic,retargeting_rival,img2_tips,11073,229,140901.6666666667,4753959.84,9,5,0.0,0,0,0,2.0680935609139346,615.2911208151384,3.9301310043668125,15655.740740740743,33.739557185271046
fastcampust_mo_trafficlookalike_rivalimg2_promotion,meta,2023-03-13,11,fastcampust_mo_traffic,lookalike_rival,img2_promotion,18581,532,124763.33333333334,3893348.1599999997,10,2,3893348.1599999997,10,2,8,2.8631397664280716,234.51754385964915,1.8796992481203008,12476.333333333334,31.205868390819948
fastcampust_mo_conversion_signupretargeting_rivalimg2_promotion,meta,2023-03-13,11,fastcampust_mo_conversion_signup,retargeting_rival,img2_promotion,10279,796,100828.33333333334,3563580.9599999995,8,10,3563580.9599999995,8,10,5,7.743943963420566,126.66876046901174,1.0050251256281406,12603.541666666668,35.343051324859076
fastcampust_mo_conversion_installlookalike_rivalimg5_logo,meta,2023-03-13,11,fastcampust_mo_conversion_install,lookalike_rival,img5_logo,16403,552,66984.16666666667,332297.27999999997,3,5,332297.27999999997,3,5,6,3.365238066207401,121.34812801932368,0.5434782608695652,22328.05555555556,4.960833231733867
fastcampust_mo_conversion_installua_rivalimg4_logo,meta,2023-03-13,11,fastcampust_mo_conversion_install,ua_rival,img4_logo,4275,641,70950.0,1684342.0799999998,4,2,1684342.0799999998,4,2,12,14.994152046783626,110.68642745709829,0.62402496099844,17737.5,23.739846088794923
fastcampust_mo_trafficretargeting_interestimg4_tips,meta,2023-03-13,11,fastcampust_mo_traffic,retargeting_interest,img4_tips,16925,718,44913.333333333336,556590.24,3,6,0.0,0,0,0,4.242245199409158,62.55338904363974,0.4178272980501393,14971.111111111111,12.392539112364553
fastcampust_mo_conversion_installua_interestimg5_promotion,meta,2023-03-14,11,fastcampust_mo_conversion_install,ua_interest,img5_promotion,3553,480,250720.0,3469392.0,10,6,3469392.0,10,6,14,13.509710104137348,522.3333333333334,2.083333333333333,25072.0,13.837715379706445
fastcampust_mo_conversion_installretargeting_interestimg4_logo,meta,2023-03-14,11,fastcampust_mo_conversion_install,retargeting_interest,img4_logo,9055,191,115365.0,1380355.0,6,7,1380355.0,6,7,11,2.1093318608503586,604.0052356020942,3.1413612565445024,19227.5,11.9651107354917
fastcampust_mo_conversion_signupua_rivalimg2_logo,meta,2023-03-14,11,fastcampust_mo_conversion_signup,ua_rival,img2_logo,15215,985,388543.0,5207412.0,22,6,5207412.0,22,6,15,6.473874465987513,394.45989847715737,2.233502538071066,17661.045454545456,13.402408485032545
fastcampust_mo_trafficua_interestimg4_promotion,meta,2023-03-14,11,fastcampust_mo_traffic,ua_interest,img4_promotion,11973,766,271964.0,4147525.0,16,2,4147525.0,16,2,7,6.397728221832456,355.0443864229765,2.088772845953003,16997.75,15.250272094836081
fastcampust_mo_trafficretargeting_rivalimg4_promotion,meta,2023-03-14,11,fastcampust_mo_traffic,retargeting_rival,img4_promotion,13170,566,348260.0,1437577.0,23,9,1437577.0,23,9,13,4.2976461655277145,615.3003533568905,4.063604240282685,15141.739130434782,4.12788433928674
fastcampust_mo_conversion_signupua_rivalimg1_promotion,meta,2023-03-14,11,fastcampust_mo_conversion_signup,ua_rival,img1_promotion,13369,943,401780.0,4912548.0,40,7,4912548.0,40,7,8,7.0536315356421575,426.06574761399787,4.241781548250265,10044.5,12.226960027875952
fastcampust_mo_conversion_purchaselookalike_rivalimg4_promotion,meta,2023-03-14,11,fastcampust_mo_conversion_purchase,lookalike_rival,img4_promotion,8361,151,338245.0,1099510.0,36,8,1099510.0,36,8,10,1.8060040664992227,2240.0331125827815,23.841059602649008,9395.694444444445,3.250631938387855
fastcampust_mo_conversion_purchaseua_rivalimg2_promotion,meta,2023-03-14,11,fastcampust_mo_conversion_purchase,ua_rival,img2_promotion,14213,314,279195.0,2636304.0,30,5,2636304.0,30,5,7,2.20924505734187,889.156050955414,9.554140127388536,9306.5,9.442518669746951
fastcampust_mo_conversion_installua_interestimg5_tips,meta,2023-03-14,11,fastcampust_mo_conversion_install,ua_interest,img5_tips,8427,511,335290.0,2273221.0,38,4,2273221.0,38,4,5,6.0638424112970215,656.1448140900196,7.436399217221135,8823.421052631578,6.779865191326911
fastcampust_mo_trafficretargeting_rivalimg5_logo,meta,2023-03-14,11,fastcampust_mo_traffic,retargeting_rival,img5_logo,3173,308,324692.0,5063296.0,37,6,5063296.0,37,6,13,9.706901985502679,1054.1948051948052,12.012987012987013,8775.45945945946,15.594150764416739
fastcampust_mo_conversion_signupretargeting_rivalimg1_tips,meta,2023-03-14,11,fastcampust_mo_conversion_signup,retargeting_rival,img1_tips,17698,540,214081.0,5571699.0,25,6,5571699.0,25,6,13,3.051192225110182,396.4462962962963,4.62962962962963,8563.24,26.026125625347415
fastcampust_mo_trafficua_rivalimg1_tips,meta,2023-03-14,11,fastcampust_mo_traffic,ua_rival,img1_tips,4539,416,278582.0,5116691.0,36,8,10695691.64,43,18,26,9.165014320334876,669.6682692307693,8.653846153846153,7738.388888888889,18.366911717196373
fastcampust_mo_conversion_installlookalike_interestimg5_tips,meta,2023-03-14,11,fastcampust_mo_conversion_install,lookalike_interest,img5_tips,13340,348,401920.0,5241539.0,56,4,5241539.0,56,4,8,2.608695652173913,1154.942528735632,16.091954022988507,7177.142857142857,13.041249502388535
fastcampust_mo_trafficlookalike_rivalimg2_promotion,meta,2023-03-14,11,fastcampust_mo_traffic,lookalike_rival,img2_promotion,15672,817,161376.6666666667,5041150.56,26,9,5041150.56,26,9,8,5.213118938233793,197.52345981232153,3.182374541003672,6206.794871794873,31.238410509573868
fastcampust_mo_trafficlookalike_interestimg3_logo,meta,2023-03-14,11,fastcampust_mo_traffic,lookalike_interest,img3_logo,3010,588,300553.3333333334,4077188.6399999997,51,7,4077188.6399999997,51,7,5,19.53488372093023,511.14512471655337,8.673469387755102,5893.202614379085,13.56560779007608
fastcampust_mo_conversion_signupua_interestimg1_logo,meta,2023-03-14,11,fastcampust_mo_conversion_signup,ua_interest,img1_logo,4661,206,247451.6666666667,3848320.8,43,9,3848320.8,43,9,12,4.419652435099764,1201.2216828478965,20.87378640776699,5754.68992248062,15.551807962497724
fastcampust_mo_conversion_purchaseua_interestimg4_logo,meta,2023-03-14,11,fastcampust_mo_conversion_purchase,ua_interest,img4_logo,10187,462,307080.8333333334,1534321.44,54,3,1534321.44,54,3,13,4.535191911259448,664.6771284271285,11.688311688311687,5686.682098765433,4.996474131404054
fastcampust_mo_conversion_installlookalike_rivalimg1_logo,meta,2023-03-14,11,fastcampust_mo_conversion_install,lookalike_rival,img1_logo,19111,137,220335.0,5125459.679999999,11,9,5948351.999999999,14,17,18,0.7168646329339124,1608.2846715328467,8.02919708029197,20030.454545454544,23.262122132207768
fastcampust_mo_conversion_purchaselookalike_interestimg1_tips,meta,2023-03-14,11,fastcampust_mo_conversion_purchase,lookalike_interest,img1_tips,4074,727,227715.83333333334,4089670.5599999996,12,8,0.0,0,0,0,17.844869906725577,313.22673085740485,1.6506189821182942,18976.319444444445,17.959535356566477
fastcampust_mo_trafficua_interestimg4_tips,meta,2023-03-14,11,fastcampust_mo_traffic,ua_interest,img4_tips,16234,966,173070.0,3659188.32,9,4,3659188.32,9,4,7,5.95047431316989,179.1614906832298,0.9316770186335404,19230.0,21.142822672906917
fastcampust_mo_conversion_installlookalike_rivalimg1_tips,meta,2023-03-14,11,fastcampust_mo_conversion_install,lookalike_rival,img1_tips,5477,675,163091.6666666667,2892457.4399999995,9,5,2892457.4399999995,9,5,9,12.324265108636116,241.61728395061732,1.3333333333333335,18121.2962962963,17.735163905778954
fastcampust_mo_conversion_purchaselookalike_interestimg4_promotion,meta,2023-03-14,11,fastcampust_mo_conversion_purchase,lookalike_interest,img4_promotion,6384,812,210606.6666666667,5455529.279999999,12,4,0.0,0,0,0,12.719298245614036,259.36781609195407,1.477832512315271,17550.55555555556,25.90387743344623
fastcampust_mo_trafficua_rivalimg1_tips,meta,2023-03-14,11,fastcampust_mo_traffic,ua_rival,img1_tips,12510,383,114698.33333333334,5579000.64,7,10,10695691.64,43,18,26,3.061550759392486,299.47345517841603,1.8276762402088773,16385.47619047619,48.640642613231805
fastcampust_mo_conversion_purchaseua_interestimg5_promotion,meta,2023-03-14,11,fastcampust_mo_conversion_purchase,ua_interest,img5_promotion,5042,170,212765.0,4478685.12,14,5,4478685.12,14,5,5,3.371677905593019,1251.5588235294117,8.235294117647058,15197.5,21.04991478861655
fastcampust_mo_conversion_purchaseretargeting_interestimg1_tips,meta,2023-03-14,11,fastcampust_mo_conversion_purchase,retargeting_interest,img1_tips,18661,600,93325.0,599162.4,6,5,599162.4,6,5,9,3.215261775896254,155.54166666666666,1.0,15554.166666666666,6.420170372354675
fastcampust_mo_conversion_installua_interestimg2_logo,meta,2023-03-14,11,fastcampust_mo_conversion_install,ua_interest,img2_logo,12961,532,109670.83333333334,1133076.96,9,6,1133076.96,9,6,7,4.104621556978628,206.14818295739352,1.6917293233082706,12185.64814814815,10.331616215189392
fastcampust_mo_conversion_installua_rivalimg5_logo,meta,2023-03-14,11,fastcampust_mo_conversion_install,ua_rival,img5_logo,19083,180,121165.83333333334,1602737.2799999998,4,10,1602737.2799999998,4,10,14,0.9432479169941834,673.1435185185186,2.2222222222222223,30291.458333333336,13.227633862681309
fastcampust_mo_conversion_purchaselookalike_interestimg1_promotion,meta,2023-03-14,11,fastcampust_mo_conversion_purchase,lookalike_interest,img1_promotion,8966,755,76389.16666666667,1342582.56,2,2,1342582.56,2,2,8,8.420700423823332,101.17770419426049,0.26490066225165565,38194.583333333336,17.575562328864258
fastcampust_mo_conversion_signupua_interestimg5_logo,meta,2023-03-14,11,fastcampust_mo_conversion_signup,ua_interest,img5_logo,6635,720,79558.33333333334,1878779.5199999998,4,5,1878779.5199999998,4,5,9,10.851544837980406,110.4976851851852,0.5555555555555556,19889.583333333336,23.61511913690164
fastcampust_mo_conversion_installlookalike_rivalimg1_logo,meta,2023-03-14,11,fastcampust_mo_conversion_install,lookalike_rival,img1_logo,17012,533,56415.833333333336,822892.32,3,8,5948351.999999999,14,17,18,3.133082529978838,105.84584115071921,0.5628517823639775,18805.277777777777,14.586194537585488
fastcampust_mo_conversion_purchaseua_interestimg2_promotion,meta,2023-03-14,11,fastcampust_mo_conversion_purchase,ua_interest,img2_promotion,16101,759,34352.5,531416.1599999999,3,7,531416.1599999999,3,7,9,4.713992919694429,45.26021080368906,0.3952569169960474,11450.833333333334,15.469504693981513
fastcampust_mo_conversion_purchaselookalike_rivalimg3_promotion,meta,2023-03-14,11,fastcampust_mo_conversion_purchase,lookalike_rival,img3_promotion,8982,766,29841.666666666668,151511.03999999998,3,3,151511.03999999998,3,3,6,8.528167446003117,38.95778938207137,0.39164490861618795,9947.222222222223,5.077164144093827
fastcampust_mo_conversion_installua_rivalimg2_promotion,meta,2023-03-15,11,fastcampust_mo_conversion_install,ua_rival,img2_promotion,18698,849,296450.0,4840283.0,10,7,4840283.0,10,7,12,4.540592576746176,349.1755005889282,1.1778563015312131,29645.0,16.327485242030697
fastcampust_mo_conversion_purchaselookalike_rivalimg4_logo,meta,2023-03-15,11,fastcampust_mo_conversion_purchase,lookalike_rival,img4_logo,17487,193,318235.0,2795594.0,11,8,2795594.0,11,8,10,1.1036770172127868,1648.8860103626944,5.699481865284974,28930.454545454544,8.784684274199885
fastcampust_mo_conversion_installua_rivalimg3_logo,meta,2023-03-15,11,fastcampust_mo_conversion_install,ua_rival,img3_logo,16912,971,240929.0,781591.0,10,3,781591.0,10,3,9,5.741485335856197,248.12461380020596,1.0298661174047374,24092.9,3.2440719050010585
fastcampust_mo_conversion_purchaselookalike_rivalimg2_promotion,meta,2023-03-15,11,fastcampust_mo_conversion_purchase,lookalike_rival,img2_promotion,4026,424,350375.0,4719146.0,18,4,4719146.0,18,4,7,10.531544957774466,826.3561320754717,4.245283018867925,19465.277777777777,13.468843382090617
fastcampust_mo_conversion_installlookalike_interestimg1_tips,meta,2023-03-15,11,fastcampust_mo_conversion_install,lookalike_interest,img1_tips,6369,424,357243.0,2009256.0,19,9,0.0,0,0,0,6.657246035484378,842.5542452830189,4.481132075471698,18802.263157894737,5.624339735138268
fastcampust_mo_trafficua_rivalimg2_logo,meta,2023-03-15,11,fastcampust_mo_traffic,ua_rival,img2_logo,12536,195,369321.0,2355770.0,27,8,2355770.0,27,8,9,1.555520102105935,1893.9538461538461,13.846153846153847,13678.555555555555,6.378651633673687
fastcampust_mo_conversion_installua_rivalimg4_promotion,meta,2023-03-15,11,fastcampust_mo_conversion_install,ua_rival,img4_promotion,8697,114,380941.0,5117965.0,30,3,5117965.0,30,3,8,1.3107968264918937,3341.5877192982457,26.31578947368421,12698.033333333333,13.435059497402484
fastcampust_mo_conversion_installlookalike_rivalimg4_tips,meta,2023-03-15,11,fastcampust_mo_conversion_install,lookalike_rival,img4_tips,10686,814,133036.0,5047007.0,11,7,5047007.0,11,7,8,7.617443383866742,163.43488943488944,1.3513513513513513,12094.181818181818,37.93715234973992
fastcampust_mo_conversion_signuplookalike_rivalimg2_tips,meta,2023-03-15,11,fastcampust_mo_conversion_signup,lookalike_rival,img2_tips,7077,350,74912.0,3170581.0,7,8,3170581.0,7,8,15,4.945598417408506,214.03428571428572,2.0,10701.714285714286,42.32407357966681
fastcampust_mo_conversion_installlookalike_interestimg4_logo,meta,2023-03-15,11,fastcampust_mo_conversion_install,lookalike_interest,img4_logo,13760,791,327614.0,4915012.0,32,3,4915012.0,32,3,8,5.748546511627907,414.17699115044246,4.0455120101137805,10237.9375,15.002448002832601
fastcampust_mo_conversion_installua_interestimg4_logo,meta,2023-03-15,11,fastcampust_mo_conversion_install,ua_interest,img4_logo,4838,109,259558.0,2338483.0,27,10,2338483.0,27,10,10,2.252997106242249,2381.266055045872,24.770642201834864,9613.25925925926,9.009481503170775
fastcampust_mo_conversion_purchaseretargeting_interestimg1_tips,meta,2023-03-15,11,fastcampust_mo_conversion_purchase,retargeting_interest,img1_tips,18099,951,170516.0,4036819.0,22,7,4036819.0,22,7,10,5.254433946626885,179.30178759200842,2.3133543638275498,7750.727272727273,23.6741361514462
fastcampust_mo_conversion_installlookalike_interestimg3_tips,meta,2023-03-15,11,fastcampust_mo_conversion_install,lookalike_interest,img3_tips,14890,785,144832.0,2826574.0,19,2,2826574.0,19,2,7,5.271994627266622,184.49936305732484,2.420382165605096,7622.736842105263,19.51622569597879
fastcampust_mo_conversion_installretargeting_rivalimg4_promotion,meta,2023-03-15,11,fastcampust_mo_conversion_install,retargeting_rival,img4_promotion,19380,458,382342.0,3403290.0,53,4,0.0,0,0,0,2.3632610939112486,834.8078602620087,11.572052401746726,7214.0,8.901167018010053
fastcampust_mo_conversion_purchaselookalike_rivalimg5_tips,meta,2023-03-15,11,fastcampust_mo_conversion_purchase,lookalike_rival,img5_tips,11882,380,206111.0,4824257.0,29,7,4824257.0,29,7,11,3.198114795488975,542.3973684210526,7.631578947368421,7107.275862068966,23.406111270140848
fastcampust_mo_conversion_purchaseretargeting_interestimg5_logo,meta,2023-03-15,11,fastcampust_mo_conversion_purchase,retargeting_interest,img5_logo,8948,119,155630.0,4446200.0,22,7,4446200.0,22,7,6,1.3299061242735806,1307.81512605042,18.487394957983195,7074.090909090909,28.569041958491294
fastcampust_mo_conversion_installlookalike_rivalimg1_promotion,meta,2023-03-15,11,fastcampust_mo_conversion_install,lookalike_rival,img1_promotion,18256,467,320722.5,1664755.2,52,9,1664755.2,52,9,6,2.55806310254163,686.771948608137,11.134903640256958,6167.740384615385,5.190640506980333
fastcampust_mo_conversion_signupua_interestimg2_promotion,meta,2023-03-15,11,fastcampust_mo_conversion_signup,ua_interest,img2_promotion,9225,853,142179.1666666667,1411135.2,7,3,1411135.2,7,3,6,9.246612466124661,166.68132082844863,0.8206330597889802,20311.309523809527,9.92504902851449
fastcampust_mo_conversion_signupua_rivalimg3_tips,meta,2023-03-15,11,fastcampust_mo_conversion_signup,ua_rival,img3_tips,12142,575,209464.1666666667,1001789.28,10,8,1001789.28,10,8,9,4.735628397298633,364.2855072463768,1.7391304347826086,20946.416666666668,4.782628436844806
fastcampust_mo_conversion_signupua_interestimg3_logo,meta,2023-03-15,11,fastcampust_mo_conversion_signup,ua_interest,img3_logo,13145,947,146630.0,3075655.6799999997,8,9,3075655.6799999997,8,9,11,7.204260174971472,154.8363252375924,0.8447729672650475,18328.75,20.975623542249195
fastcampust_mo_conversion_installlookalike_interestimg5_promotion,meta,2023-03-15,11,fastcampust_mo_conversion_install,lookalike_interest,img5_promotion,6003,567,178884.1666666667,1482383.5199999998,13,6,1482383.5199999998,13,6,6,9.44527736131934,315.4923574368019,2.2927689594356258,13760.320512820514,8.286834702158284
fastcampust_mo_conversion_purchaseua_rivalimg3_logo,meta,2023-03-15,11,fastcampust_mo_conversion_purchase,ua_rival,img3_logo,12636,841,137257.5,5575620.96,4,6,5575620.96,4,6,10,6.655587211142766,163.20749108204518,0.47562425683709864,34314.375,40.62161237090869
fastcampust_mo_conversion_installua_interestimg1_promotion,meta,2023-03-15,11,fastcampust_mo_conversion_install,ua_interest,img1_promotion,8895,678,65085.833333333336,387642.24,3,3,387642.24,3,3,10,7.622259696458684,95.99680432645035,0.4424778761061947,21695.277777777777,5.95586197713276
fastcampust_mo_trafficlookalike_interestimg4_promotion,meta,2023-03-15,11,fastcampust_mo_traffic,lookalike_interest,img4_promotion,9266,773,57565.833333333336,598354.5599999999,3,2,598354.5599999999,3,2,5,8.34232678609972,74.47067701595516,0.38809831824062097,19188.611111111113,10.394265579988128
fastcampust_mo_conversion_installlookalike_rivalimg4_tips,meta,2023-03-16,11,fastcampust_mo_conversion_install,lookalike_rival,img4_tips,9801,987,294355.0,3979235.0,6,3,3253854.0,11,5,12,10.07040097949189,298.23201621073963,0.60790273556231,49059.166666666664,13.51848957890982
fastcampust_mo_conversion_installua_interestimg4_tips,meta,2023-03-16,11,fastcampust_mo_conversion_install,ua_interest,img4_tips,12851,979,354999.0,1434880.0,8,4,1434880.0,8,4,5,7.618084195782429,362.61389172625127,0.8171603677221655,44374.875,4.0419268786672635
fastcampust_mo_conversion_purchaseretargeting_interestimg5_logo,meta,2023-03-16,11,fastcampust_mo_conversion_purchase,retargeting_interest,img5_logo,18139,801,301357.0,1689249.0,9,6,1689249.0,9,6,6,4.415899443188709,376.2259675405743,1.1235955056179776,33484.11111111111,5.605474570028239
fastcampust_mo_conversion_installlookalike_rivalimg4_tips,meta,2023-03-16,11,fastcampust_mo_conversion_install,lookalike_rival,img4_tips,3410,947,269524.0,3253854.0,11,5,3253854.0,11,5,12,27.771260997067447,284.6082365364308,1.1615628299894403,24502.18181818182,12.072594648343005
fastcampust_mo_trafficlookalike_interestimg2_promotion,meta,2023-03-16,11,fastcampust_mo_traffic,lookalike_interest,img2_promotion,7536,542,141990.0,1362097.0,6,3,1362097.0,6,3,6,7.1921443736730355,261.97416974169744,1.107011070110701,23665.0,9.592907951264174
fastcampust_mo_conversion_signupua_interestimg2_tips,meta,2023-03-16,11,fastcampust_mo_conversion_signup,ua_interest,img2_tips,9954,123,109132.0,471964.0,5,2,471964.0,5,2,14,1.235684147076552,887.2520325203252,4.0650406504065035,21826.4,4.324707693435473
fastcampust_mo_conversion_installlookalike_rivalimg1_promotion,meta,2023-03-16,11,fastcampust_mo_conversion_install,lookalike_rival,img1_promotion,12771,719,242075.0,2118722.0,12,6,2118722.0,12,6,15,5.629942839245165,336.682892906815,1.6689847009735743,20172.916666666668,8.752337085613963
fastcampust_mo_trafficlookalike_interestimg3_promotion,meta,2023-03-16,11,fastcampust_mo_traffic,lookalike_interest,img3_promotion,10096,981,362125.0,3086850.0,18,2,3086850.0,18,2,14,9.716719492868462,369.1386340468909,1.834862385321101,20118.055555555555,8.524266482568175
fastcampust_mo_conversion_purchaseretargeting_rivalimg3_promotion,meta,2023-03-16,11,fastcampust_mo_conversion_purchase,retargeting_rival,img3_promotion,10758,353,140670.0,1088555.0,10,9,1088555.0,10,9,14,3.2812790481502137,398.4985835694051,2.8328611898017,14067.0,7.738359280585768
